isu_cd,bas_dd,factor,shares_ratio,price_ratio,mktcap_ratio,confidence,evidence,verdict,verify_method,note,event_type,effective_date,effective_src,detail
003530,20190816,1.24416986134005,1.24416986134005,0.964028776978417,1.19941554978106,medium,20190730800275,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
004140,20211224,1.20014126971523,1.20014126971523,0.868888888888889,1.04278941435257,medium,20211214800853,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
003080,20160513,10,10,0.0955223880597015,0.955223880597015,high,20160217800360,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20160513,krx_daily_shares,
003580,20161021,0.19999990615598,0.19999990615598,4.5,0.89999957770191,high,20160708000362,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20161019,krx_daily_shares,
002870,20170512,10,10,0.0850340136054422,0.850340136054422,high,20170403800617,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20170511,krx_daily_shares,
003090,20170519,5,5,0.195956454121306,0.979782270606532,high,20170222800214,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20170518,krx_daily_shares,
003580,20170908,10,10,0.0943157894736842,0.943157894736842,high,20170530800573,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20170908,krx_daily_shares,
003850,20180504,5,5,0.174708818635607,0.873544093178037,high,20180320800738,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20180430,krx_daily_shares,
003415,20180713,5,5,0.171703296703297,0.858516483516483,high,20180622800697,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합 (우선주→보통주 corp 매핑),split,20180711,krx_daily_shares,
003800,20181026,5,5,0.175086505190311,0.875432525951557,high,20181019900561,confirmed,mechanical,[split] 실행공시(split),split,20181022,krx_daily_shares,
003610,20190201,10,10,0.0934990439770555,0.934990439770555,high,20181204800378,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20190129,krx_daily_shares,
002630,20200221,0.445441397046819,0.445441397046819,2.20915032679739,0.984047007855063,high,20191122000338,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20200221,krx_daily_shares,
003465,20200417,5,5,0.212550607287449,1.06275303643725,high,20200311801322,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합 (우선주→보통주 corp 매핑),split,20200414,krx_daily_shares,
003460,20200417,5,5,0.209090909090909,1.04545454545455,high,20200311801322,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20200414,krx_daily_shares,
004090,20210416,10,10,0.0873665480427046,0.873665480427046,high,20210225800081,confirmed,mechanical,"[split] 결정공시 2건 중 크기정합(split, x10.00)",split,20210415,krx_daily_shares,
002420,20210423,10,10,0.1,1,high,20210408800277,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20210421,krx_daily_shares,
003280,20210709,0.223772024050291,0.223772024050291,4.01162790697674,0.897690096480818,high,20210511000349,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20210708,krx_daily_shares,
003200,20230414,10,10,0.1,1,high,20230220800434,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20230414,krx_daily_shares,
003120,20230421,5,5,0.172978177150193,0.864890885750963,high,20230228800950,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20230417,krx_daily_shares,
002900,20230526,0.199999997374531,0.199999997374531,5.3293172690763,1.06586343982331,high,20230509800568,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20230522,krx_daily_shares,
003560,20230915,0.0666666658412288,0.0666666658412288,15,0.999999987618432,high,20230721000150,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20230914,krx_daily_shares,
003560,20240105,0.333333292741609,0.333333292741609,3.00139470013947,1.0004647782147,high,20231130001657,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20240104,krx_daily_shares,
003920,20241122,10,10,0.0922852983988355,0.922852983988355,high,20241030800193,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20241120,krx_daily_shares,
003350,20260424,5,5,0.213278008298755,1.06639004149378,high,20260220800757,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20260420,krx_daily_shares,
003060,20260508,0.0666666633065845,0.0666666633065845,13.8645418326693,0.924302742258621,high,20260223003828,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20260508,krx_daily_shares,
002630,20260612,0.499999995783544,0.499999995783544,2.03726708074534,1.01863353178262,high,20260331802371,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260609,krx_daily_shares,
004720,20260102,1.16665944850058,1.16665944850058,1.05515587529976,1.23100757155937,medium,20251212801140,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
004870,20220114,1.41305156728093,1.41305156728093,0.745077720207254,1.05283324028496,medium,20211228800498,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005030,20201230,1.26756140985866,1.26756140985866,0.974254742547426,1.2349277150249,medium,20201218800426,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005030,20211230,1.16049541810531,1.16049541810531,1.01198630136986,1.17440546592507,medium,20211213800550,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005030,20260313,1.1777033386954,1.1777033386954,1,1.1777033386954,medium,20260210800376,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005950,20250613,1.15717427375283,1.15717427375283,0.990859232175503,1.14659681238397,medium,20250523800559,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005980,20171020,1.32463106898899,1.32463106898899,0.934036939313984,1.23725434939869,medium,20170928800675,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
006220,20250530,1.17647056809575,1.17647056809575,1.02029914529915,1.20035191509769,medium,20250428800511,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
006400,20250613,1.17190548673858,1.17190548673858,0.987378083763626,1.15711379384802,medium,20250530800569,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
007390,20190927,1.15181062451879,1.15181062451879,0.988571428571429,1.13864707452429,medium,20190910900257,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
007530,20250117,1.16061887974686,1.16061887974686,1.03174603174603,1.19746392354835,medium,20241226900112,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
005980,20160819,10,10,0.104247104247104,1.04247104247104,high,20160616800411,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20160819,krx_daily_shares,
005965,20161104,0.776015346218106,0.776015346218106,1.28153153153153,0.994488135130861,medium,20161014000193,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합 (우선주→보통주 corp 매핑),reduction,20161104,krx_daily_shares,
006580,20170526,10,10,0.0937246963562753,0.937246963562753,high,20170523900201,confirmed,mechanical,[split] 실행공시(split),split,20170526,krx_daily_shares,
005980,20180126,0.0999999930301289,0.0999999930301289,9.82926829268293,0.98292676075956,high,20171026800616,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20180124,krx_daily_shares,
004590,20180427,2,2,0.470917225950783,0.941834451901566,high,20180426900709,confirmed,mechanical,[split] 실행공시(split),split,20180427,krx_daily_shares,
005930,20180504,50,50,0.0195849056603774,0.979245283018868,high,20180316800856,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20180504,krx_daily_shares,
005935,20180504,50,50,0.0193176470588235,0.965882352941177,high,20180316800856,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합 (우선주→보통주 corp 매핑),split,20180504,krx_daily_shares,
004590,20190426,5,5,0.188671875,0.943359375,high,20190425900553,confirmed,mechanical,[split] 실행공시(split),split,20190426,krx_daily_shares,
004200,20190911,0.499999983573645,0.499999983573645,2,0.99999996714729,high,20190709000254,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20190911,krx_daily_shares,
005880,20201016,10,10,0.0906077348066298,0.906077348066298,high,20200812800453,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20201012,krx_daily_shares,
006980,20210423,0.1,0.1,9.47368421052632,0.947368421052632,high,20210312801510,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20210419,krx_daily_shares,
005800,20220422,10,10,0.0890034364261168,0.890034364261168,high,20220310800196,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20220418,krx_daily_shares,
005010,20220715,5,5,0.17380410022779,0.869020501138952,high,20220509800521,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20220713,krx_daily_shares,
006040,20221202,5,5,0.192040816326531,0.960204081632653,high,20221116800324,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20221128,krx_daily_shares,
007460,20230120,0.333333332457301,0.333333332457301,3.26923076923077,1.08974358687964,high,20230110800357,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20230119,krx_daily_shares,
007120,20230504,0.199999994261857,0.199999994261857,4.41714285714286,0.883428546082374,high,20230303800735,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20230504,krx_daily_shares,
006380,20240503,0.2,0.2,5,1,high,20240429001211,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20240502,krx_daily_shares,
007340,20241011,6.06012954766382,6.06012954766382,0.182664054848188,1.10696783608159,high,20240904800252,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20241008,krx_daily_shares,
004270,20260508,0.1,0.1,9.36254980079681,0.936254980079681,high,20260303800838,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260506,krx_daily_shares,
007280,20260508,0.499999991778116,0.499999991778116,1.82086614173228,0.910433055895191,high,20260316801638,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260507,krx_daily_shares,
006200,20260522,0.199999995726782,0.199999995726782,4.01373283395755,0.802746549639956,high,20260304801670,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260520,krx_daily_shares,
004410,20260522,0.0999999984792807,0.0999999984792807,8.24683544303798,0.824683531762676,high,20260320800114,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260521,krx_daily_shares,
006740,20260529,0.0833333216324156,0.0833333216324156,11.0356536502547,0.919637675060614,high,20260330001467,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20260529,krx_daily_shares,
006740,20260626,5,5,0.19981981981982,0.999099099099099,high,20260316801629,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20260626,krx_daily_shares,
007630,20180209,1.29636649858854,1.29636649858854,0.93859649122807,1.21676504692082,medium,20180123800483,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
008350,20220908,1.17153890089308,1.17153890089308,0.995249406175772,1.16597339542566,medium,20220826800351,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
008970,20251226,1.29869498227348,1.29869498227348,0.910569105691057,1.18255152857423,medium,20251211800162,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012030,20160520,10,10,0.101863354037267,1.01863354037267,high,20160309800334,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20160518,krx_daily_shares,
009310,20160226,1.21727646148839,1.21727646148839,1,1.21727646148839,medium,20160205000136,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
009310,20260213,1.28936848141304,1.28936848141304,0.906220984215413,1.16845277424246,medium,20260126800741,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
009730,20201106,1.2147501145719,1.2147501145719,1,1.2147501145719,medium,20201023900314,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
009730,20240830,1.50725249988759,1.50725249988759,0.719568567026194,1.08457152149076,high,20240814900360,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
009540,20180330,1.22059306498463,1.22059306498463,0.894915254237288,1.09232735307099,medium,20180316800882,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
009810,20240712,1.18316356628802,1.18316356628802,0.85996705107084,1.01748168303517,medium,20240619800614,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
010170,20180622,1.23434247059734,1.23434247059734,0.937142857142857,1.15675522958837,medium,20180529900702,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
010170,20260320,1.17804964569636,1.17804964569636,1.00540540540541,1.18441748161904,medium,20260227900322,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
010600,20181207,1.17449912206368,1.17449912206368,0.79100145137881,0.929030510195507,medium,20181113800741,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
010600,20190111,1.27954863765782,1.27954863765782,0.961818181818182,1.23069314421998,medium,20190102000465,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
010600,20230804,1.16650429403623,1.16650429403623,0.789029535864979,0.920406341707913,medium,20230613800133,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011000,20200207,1.50168390201712,1.50168390201712,0.794964028776978,1.19378468469706,high,20200123800049,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011080,20160729,1.18290478451721,1.18290478451721,1.0316742081448,1.22037235687749,medium,20160705900505,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011080,20221216,1.96111091588028,1.96111091588028,0.633484162895928,1.24233270689249,high,20221201900225,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011080,20250613,1.34151383030064,1.34151383030064,0.786600496277916,1.05523544467817,medium,20250528900115,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011720,20160923,1.19700743194645,1.19700743194645,1,1.19700743194645,medium,20160823800437,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
011810,20171215,0.0999999955213262,0.0999999955213262,10,0.999999955213262,high,20170905000309,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20171215,krx_daily_shares,
010100,20180504,5,5,0.2,1,high,20180418800210,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20180504,krx_daily_shares,
011040,20180518,2,2,0.480961923847695,0.961923847695391,high,20180510900808,confirmed,mechanical,[split] 실행공시(split),split,20180515,krx_daily_shares,
010660,20190517,10,10,0.0902222222222222,0.902222222222222,high,20190208800896,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20190515,krx_daily_shares,
009620,20190524,5,5,0.18979057591623,0.948952879581152,high,20190515902888,confirmed,mechanical,[split] 실행공시(split),split,20190520,krx_daily_shares,
009730,20200925,0.199999996668514,0.199999996668514,5,0.999999983342568,high,20200805000403,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20200924,krx_daily_shares,
009730,20211210,0.333333321906133,0.333333321906133,3,0.999999965718398,high,20211124000484,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20211207,krx_daily_shares,
011080,20221021,0.333333316245297,0.333333316245297,3.60780984719864,1.20260322074916,high,20221019000240,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20221020,krx_daily_shares,
009415,20240712,0.49915754195779,0.49915754195779,2,0.998315083915579,high,20240527000254,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합 (우선주→보통주 corp 매핑),reduction,20240712,krx_daily_shares,
009620,20241206,0.19999999457891,0.19999999457891,6.19747899159664,1.23949576472224,high,20241004000282,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20241206,krx_daily_shares,
009310,20250509,0.199999990573532,0.199999990573532,4.68904593639576,0.937809143078011,high,20250311000400,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20250509,krx_daily_shares,
009810,20260213,0.2,0.2,4.91954022988506,0.983908045977012,high,20251126800734,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260210,krx_daily_shares,
010120,20260417,5,5,0.236675126903553,1.18337563451777,high,20260205800571,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20260413,krx_daily_shares,
010280,20260430,0.199999996928925,0.199999996928925,5.18777292576419,1.0375545692208,high,20260429900923,confirmed,mechanical,[merge] 실행공시(merge),merge,20260430,krx_daily_shares,
011080,20260508,0.0999999953447906,0.0999999953447906,9.18390804597701,0.918390761844686,high,20260227009047,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20260507,krx_daily_shares,
009310,20260515,0.199999963445406,0.199999963445406,5.00469483568075,1.00093878419156,high,20260311003950,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20260511,krx_daily_shares,
009460,20260522,0.199999996648091,0.199999996648091,4.17279411764706,0.834558809542584,high,20260224800300,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260518,krx_daily_shares,
009810,20260522,0.5,0.5,1.78268251273345,0.891341256366723,high,20260311801931,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260519,krx_daily_shares,
012170,20160129,1.1532391735158,1.1532391735158,1.00975609756098,1.16449028740375,medium,20151214000425,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012170,20160715,1.15575368305961,1.15575368305961,0.872521246458923,1.00841964414266,medium,20160704800460,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012170,20211126,1.26767777063341,1.26767777063341,0.789203084832905,1.00045520715798,medium,20211116800267,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012600,20160122,1.1594834776712,1.1594834776712,1.02945736434109,1.19363880492043,medium,20150730000218,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012600,20220624,1.20424123090554,1.20424123090554,1,1.20424123090554,medium,20220531800935,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012600,20230721,1.22284215358608,1.22284215358608,1,1.22284215358608,medium,20230718000328,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
012860,20210820,1.15538198138975,1.15538198138975,0.913253012048193,1.0551560745704,medium,20210727900140,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
013720,20220318,1.18412923438062,1.18412923438062,0.714765100671141,0.846374251419702,medium,20220225900959,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
014190,20171110,1.2919718045748,1.2919718045748,0.964556962025316,1.24618039884304,medium,20171023900076,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
014990,20211210,1.19988802537526,1.19988802537526,0.970588235294118,1.16459720109952,medium,20211118800195,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
016670,20240802,1.38441251960285,1.38441251960285,0.887074829931973,1.22807750038239,medium,20240717900221,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
016880,20170106,1.20985677295626,1.20985677295626,0.984070796460177,1.1905847181658,medium,20161201000308,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
017180,20160729,1.23972237052856,1.23972237052856,0.984447900466563,1.22044208482828,medium,20160715800063,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
017180,20200710,1.27313677798675,1.27313677798675,0.942408376963351,1.19981476459484,medium,20200626800380,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
017550,20230927,1.15585702686496,1.15585702686496,0.94824016563147,1.09603005860072,medium,20230908800561,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
017680,20180112,1.23119100693098,1.23119100693098,0.953206239168111,1.17357894941428,medium,20171222901125,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
016360,20170331,1.16831042361196,1.16831042361196,0.97536231884058,1.13952596389978,medium,20170317000388,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
018000,20180302,1.17082132601763,1.17082132601763,0.994160583941606,1.16398441316497,medium,20180213900314,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
018000,20251002,1.29874495137141,1.29874495137141,0.946902654867257,1.22978504244903,medium,20250917900094,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
018290,20170630,1.15010898809131,1.15010898809131,1.05609756097561,1.21462729717936,medium,20170710900504,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
015540,20161007,0.0999999836022375,0.0999999836022375,9.62573099415205,0.962572941574754,high,20160708000361,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20161006,krx_daily_shares,
014130,20180504,10,10,0.0946969696969697,0.946969696969697,high,20180321800162,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20180430,krx_daily_shares,
013700,20180511,10,10,0.102469135802469,1.02469135802469,high,20180409800542,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20180508,krx_daily_shares,
014280,20190510,5,5,0.180698151950719,0.903490759753593,high,20190314800152,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20190507,krx_daily_shares,
017810,20190510,10,10,0.0941860465116279,0.941860465116279,high,20190402801024,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20190507,krx_daily_shares,
017680,20190712,0.124999997857478,0.124999997857478,8.02197802197802,1.00274723555999,high,20190410002068,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20190709,krx_daily_shares,
012340,20191011,0.333333327175718,0.333333327175718,3.25510204081633,1.08503399356177,high,20190918000192,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20191008,krx_daily_shares,
018290,20200214,0.866879726411867,0.866879726411867,1.01214574898785,0.877408629971525,medium,20191204000460,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20200213,krx_daily_shares,
017650,20200710,0.2,0.2,4.49375,0.89875,high,20200707900494,confirmed,mechanical,[merge] 실행공시(merge),merge,20200708,krx_daily_shares,
012170,20201016,0.866731291240287,0.866731291240287,1,0.866731291240287,medium,20200928000213,confirmed,mechanical,[reduction] 결정공시(reduction) 방향·크기 정합,reduction,20201013,krx_daily_shares,
015230,20201211,5,5,0.203059805285118,1.01529902642559,high,20200911800149,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20201207,krx_daily_shares,
013720,20210730,5,5,0.184615384615385,0.923076923076923,high,20210727900435,confirmed,mechanical,[split] 실행공시(split),split,20210728,krx_daily_shares,
015230,20220218,2,2,0.531591737545565,1.06318347509113,high,20211206800167,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20220218,krx_daily_shares,
016670,20240517,0.0333333287517928,0.0333333287517928,31.0185185185185,1.03395047517135,high,20240312000537,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20240517,krx_daily_shares,
014200,20250502,5,5,0.2,1,high,20250311901454,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20250429,krx_daily_shares,
015360,20260410,5,5,0.197313797313797,0.986568986568987,high,20260318801093,confirmed,mechanical,[split] 결정공시(split) 방향·크기 정합,split,20260409,krx_daily_shares,
012340,20260508,0.19999999292055,0.19999999292055,5.05226480836237,1.01045292590522,high,20260311004354,confirmed,mechanical,[reduction] 실행공시(reduction),reduction,20260506,krx_daily_shares,
016600,20260529,0.0799999946142185,0.0799999946142185,13.2081911262799,1.05665521896596,high,20260528900988,confirmed,mechanical,[merge] 실행공시(merge),merge,20260529,krx_daily_shares,
015020,20260529,0.5,0.5,2,1,high,20260512800924,confirmed,mechanical,[merge] 결정공시(merge) 방향·크기 정합,merge,20260527,krx_daily_shares,
018470,20211230,1.19487152514962,1.19487152514962,0.938388625592417,1.12125384824466,medium,20211216800179,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
018700,20180727,1.18077409935342,1.18077409935342,0.922535211267606,1.08930568320632,medium,20180709900481,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019490,20211217,1.31276771040945,1.31276771040945,0.94853683148335,1.24520852450544,medium,20211130800649,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019570,20190228,1.23620458771946,1.23620458771946,0.839175257731959,1.03739230350891,medium,20190111000599,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019570,20210702,1.22982032824133,1.22982032824133,1,1.22982032824133,medium,20210422900327,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019570,20230609,1.20981163636848,1.20981163636848,0.999056603773585,1.20867030463606,medium,20230508000690,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019570,20260515,1.20883165306558,1.20883165306558,0.906976744186046,1.09638219696646,medium,20260521000733,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
019490,20250117,2.30434196951172,2.30434196951172,0.537539432176656,1.23867467383217,high,20241224800141,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
020760,20210305,1.21733949179288,1.21733949179288,0.966230936819172,1.17623107758201,medium,20210219800042,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
020760,20220325,1.49452575042461,1.49452575042461,0.812227074235808,1.21389427763745,medium,20220311801322,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
021880,20250620,1.2628390156763,1.2628390156763,0.885311871227364,1.11800637202731,medium,20250602000815,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
023790,20240112,1.16071194832793,1.16071194832793,0.815199562602515,0.946211872584439,medium,20231221000349,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
023790,20250822,1.23428696383576,1.23428696383576,0.801724137931034,0.989557652040738,medium,20250808900172,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
023960,20210226,1.15054011964142,1.15054011964142,1.05577689243028,1.21471367213138,medium,20210203800367,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
024800,20230324,1.18457318031123,1.18457318031123,1.01063829787234,1.19717502265496,medium,20230303900670,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
024810,20160701,1.17906799293779,1.17906799293779,0.975806451612903,1.15054215439897,medium,20160701900573,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
024810,20170519,1.50060968138329,1.50060968138329,0.786407766990291,1.18009110866064,high,20170427900458,rejected,mechanical,[cash] 유증/CB만 존재 — 실제 희석(비현금 아님),cash,,,
