loop,market,rank,ticker,company,rcept_no,severity,code,agenda_id,title,message,evidence
loop_02_2,KOSPI,9,329180,HD현대중공업,20260227005715,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 이사 선임의 건(사외이사 박광우),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4,"이사 선임의 건 (사내이사 1명, 사외이사 5명 선임)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4-2,이사후보(사외이사) 김조설,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4-3,이사후보(사외이사) 배 훈,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4-4,이사후보(사외이사) 송성주,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4-5,이사후보(사외이사) 최영권,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,4-6,이사후보(사외이사) 박종복,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건 (사외이사 2명 선임),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,5-1,감사위원회 위원이 되는 사외이사 후보 곽수근,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,17,055550,신한지주,20260303003230,INFO,variant_independent_director_title,5-2,감사위원회 위원이 되는 사외이사 후보 임승연,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,25,298040,효성중공업,20260225005386,INFO,variant_independent_director_title,3-2,사외이사 윤여선 선임의 건(임기 2년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,25,298040,효성중공업,20260225005386,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,25,298040,효성중공업,20260225005386,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 이은항 선임의 건(임기 3년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,25,298040,효성중공업,20260225005386,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 박종배 선임의 건(임기 3년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,3,402340,SK스퀘어,20260227006590,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건(후보 : 서영호),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,10,028260,삼성물산,20260227008642,INFO,variant_independent_director_title,4-1,사외이사 이정식 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,10,028260,삼성물산,20260227008642,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,10,028260,삼성물산,20260227008642,INFO,variant_independent_director_title,5-1,감사위원회 위원이 되는 사외이사 김경수 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,10,028260,삼성물산,20260227008642,INFO,variant_independent_director_title,5-2,감사위원회 위원이 되는 사외이사 김민영 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,18,034730,SK,20260310002815,INFO,variant_independent_director_title,3,감사위원회위원이 되는 사외이사 1인 선임 (후보 : 이계정),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,11,207940,삼성바이오로직스,20260305001125,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 김정연 선임의 건 (신규 선임),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,3-3,사외이사 고영혜 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,3-4,사외이사 최원경 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,3-5,사외이사 최종문 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 이중재 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,19,068270,셀트리온,20260306000002,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 윤태화 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,26,005490,POSCO홀딩스,20260219002856,INFO,variant_independent_director_title,2-1,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,26,005490,POSCO홀딩스,20260219002856,INFO,variant_independent_director_title,5,사외이사 김주연 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,26,005490,POSCO홀딩스,20260219002856,INFO,variant_independent_director_title,6,감사위원회 위원이 되는 사외이사 김준기 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,39,267250,HD현대,20260226006307,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건(사외이사 장경준),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,40,017670,SK텔레콤,20260305001441,INFO,variant_independent_director_title,4-4,사외이사 선임의 건(후보: 오혜연),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,40,017670,SK텔레콤,20260305001441,INFO,variant_independent_director_title,4-5,사외이사 선임의 건(후보: 이성엽),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,40,017670,SK텔레콤,20260305001441,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건(후보: 임태섭),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,43,272210,한화시스템,20260306000236,INFO,variant_independent_director_title,2-1,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,43,272210,한화시스템,20260306000236,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 황형주 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,45,079550,LIG디펜스앤에어로스페이스,20260227006218,INFO,variant_retirement_pay_title,3,임원 보수 및 퇴직금 지급 규정 개정 승인의 건,퇴직금 관련 안건,
loop_02_2,KOSPI,45,079550,LIG디펜스앤에어로스페이스,20260227006218,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건 (김승주),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,52,307950,현대오토에버,20260225003206,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (최원식),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,38,064350,현대로템,20260226002495,INFO,variant_independent_director_title,2-4,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,38,064350,현대로템,20260226002495,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (곽세붕),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,41,003670,포스코퓨처엠,20260224004492,INFO,variant_independent_director_title,2-3,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,41,003670,포스코퓨처엠,20260224004492,INFO,variant_independent_director_title,3-4,사외이사 이상영 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,41,003670,포스코퓨처엠,20260224004492,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 윤태화 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,41,003670,포스코퓨처엠,20260224004492,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 이복실 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,42,096770,SK이노베이션,20260227008896,INFO,variant_independent_director_title,3-2,사외이사 선임 (김주연 후보),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,42,096770,SK이노베이션,20260227008896,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임 (이복희 후보),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_fiduciary_duty_pure,2-1,이사의 충실의무 확대의 건,순수 이사 충실의무 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_independent_director_title,2-5,사외이사 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_independent_director_title,3,"이사 선임의 건(사내이사 : 2명, 사외이사 : 1명)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_independent_director_title,3-3,채은미(사외이사),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 이사 선임의 건(사외이사 : 1명) : 한승희(사외이사),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,51,086280,현대글로비스,20260311004391,INFO,variant_retirement_pay_title,5-1,이사 퇴직금 지급규정 승인의 건,퇴직금 관련 안건,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,P2,charter_agenda_without_aoi_amendments,,,정관 변경 안건이 있지만 정관 변경 상세 파싱이 비어 있음,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,2-3,사외이사 선임 - 김희재,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,2-4,사외이사 선임 - 지영조,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,2-5,사외이사 선임 - 김유리,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 선임,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,3-1,사외이사인 감사위원 선임 - 최수미,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,3-2,사외이사인 감사위원 선임 - 이성규,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,59,071050,한국금융지주,20260312000993,INFO,variant_independent_director_title,4,감사위원회 위원 선임 - 사외이사인 감사위원 선임 - 지영조,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,35,000810,삼성화재해상보험,20260303002491,INFO,variant_independent_director_title,3-1,사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,35,000810,삼성화재해상보험,20260303002491,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,36,051910,LG화학,20260224004273,INFO,variant_independent_director_title,2-3,독립이사로 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,36,051910,LG화학,20260224004273,INFO,variant_independent_director_title,2-8,선임독립이사 선임,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,36,051910,LG화학,20260224004273,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건 (사외이사 천경훈),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,44,011070,LG이노텍,20260224002638,INFO,variant_independent_director_title,2-3,독립이사로 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,44,011070,LG이노텍,20260224002638,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 박래수 선임의 건(재선임),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,44,011070,LG이노텍,20260224002638,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 노상도 선임의 건(재선임),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,48,035720,카카오,20260311004482,INFO,variant_independent_director_title,2-5,"독립이사 명칭 변경의 건 (제23조, 제27조 제3항, 제27조 제4항, 부칙 제3조)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,48,035720,카카오,20260311004482,INFO,variant_independent_director_title,3,"이사 선임의 건 (사내이사 1인, 사외이사 2인)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,48,035720,카카오,20260311004482,INFO,variant_independent_director_title,3-2,김영준 사외이사 선임의 건 (3년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,48,035720,카카오,20260311004482,INFO,variant_independent_director_title,3-3,차경진 사외이사 선임의 건 (2년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,48,035720,카카오,20260311004482,INFO,variant_independent_director_title,4,"감사위원회 위원이 되는 사외이사 선임의 건 (함춘승, 3년)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,50,138040,메리츠금융지주,20260311004433,INFO,variant_independent_director_title,4,사외이사 선임의 건 (후보 조홍희),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,50,138040,메리츠금융지주,20260311004433,INFO,variant_independent_director_title,5,감사위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,50,138040,메리츠금융지주,20260311004433,INFO,variant_independent_director_title,6,사외이사인 감사위원회 위원 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,47,011200,HMM,20260311004017,INFO,variant_independent_director_title,3,이사 선임의 건 - 사외이사 후보 안양수 (2년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,47,011200,HMM,20260311004017,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 이사 선임의 건 - 감사위원회 위원이 되는 사외이사 후보 박희진 (2년),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,54,024110,기업은행,20260311004141,P2,charter_agenda_without_aoi_amendments,,,정관 변경 안건이 있지만 정관 변경 상세 파싱이 비어 있음,
loop_02_2,KOSPI,37,316140,우리금융지주,20260227008132,INFO,variant_independent_director_title,3,"이사 선임의 건 (사내이사 1명, 사외이사 2명 선임)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,37,316140,우리금융지주,20260227008132,INFO,variant_independent_director_title,3-2,사외이사 선임의 건 (후보자 : 윤인섭),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,37,316140,우리금융지주,20260227008132,INFO,variant_independent_director_title,3-3,사외이사 선임의 건 (후보자 : 류정혜),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,37,316140,우리금융지주,20260227008132,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건 (1명 선임),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,46,033780,케이티앤지,20260225005779,INFO,variant_independent_director_title,2-3,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,46,033780,케이티앤지,20260225005779,INFO,variant_retirement_pay_title,2-6,사내이사 및 경영임원 퇴직금지급규정 정비,퇴직금 관련 안건,
loop_02_2,KOSPI,46,033780,케이티앤지,20260225005779,INFO,variant_retirement_pay_title,3,사내이사의 퇴직금지급규정 개정의 건,퇴직금 관련 안건,
loop_02_2,KOSPI,46,033780,케이티앤지,20260225005779,INFO,variant_independent_director_title,4,사외이사 노환용 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,46,033780,케이티앤지,20260225005779,INFO,variant_independent_director_title,6,감사위원회 위원이 되는 사외이사 한승수 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,53,006260,LS,20260312001314,INFO,variant_independent_director_title,2-3,독립이사로 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,53,006260,LS,20260312001314,INFO,variant_independent_director_title,4,사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,53,006260,LS,20260312001314,INFO,variant_independent_director_title,4-1,사외이사 선임의 건 °후보자 이완경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,53,006260,LS,20260312001314,INFO,variant_independent_director_title,4-2,사외이사 선임의 건 °후보자 박현주,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,53,006260,LS,20260312001314,INFO,variant_independent_director_title,6,감사위원회 위원이 되는 사외이사 선임의 건 °후보자 신각수,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,56,047810,한국항공우주,20260306000544,INFO,variant_independent_director_title,4,사외이사 홍순영 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,56,047810,한국항공우주,20260306000544,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 이태영 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,31,009540,HD한국조선해양,20260226005691,INFO,variant_independent_director_title,3,"이사 선임의 건 (사내이사 1인, 사외이사 1인)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,31,009540,HD한국조선해양,20260226005691,INFO,variant_independent_director_title,3-2,사외이사 선임의 건 (김홍기),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,31,009540,HD한국조선해양,20260226005691,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 이사 선임의 건 (사외이사 김세연),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,31,009540,HD한국조선해양,20260226005691,INFO,variant_independent_director_title,5,감사위원회 위원 선임의 건 (사외이사 김홍기),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,57,018260,삼성에스디에스,20260226004916,INFO,variant_independent_director_title,3-1,사외이사 이재진 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,57,018260,삼성에스디에스,20260226004916,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,57,018260,삼성에스디에스,20260226004916,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 문무일 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,57,018260,삼성에스디에스,20260226004916,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 박정수 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_fiduciary_duty_pure,2-3,이사의 충실의무 확대,순수 이사 충실의무 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,2-4,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,3,사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,3-1,사외이사 선임의 건(후보자: 김영한),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,3-2,사외이사 선임의 건(후보자: 윤종수) → 안건 폐기,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 선임의 건(후보자: 권명숙),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,60,030200,케이티,20260316001040,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 선임의 건(후보자: 서진석),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,49,003550,LG,20260225005289,INFO,variant_independent_director_title,2-3,독립이사로 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,49,003550,LG,20260225005289,INFO,variant_independent_director_title,3,이사 선임의 건 (사외이사 김환수),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,49,003550,LG,20260225005289,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 이사 선임의 건 (사외이사 박종수),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,49,003550,LG,20260225005289,INFO,variant_independent_director_title,5,감사위원회 위원 선임의 건 (사외이사 김환수),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,32,010140,삼성중공업,20260213002416,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 이연승 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,55,000720,현대건설,20260224003471,INFO,variant_fiduciary_duty_pure,2-3,이사 충실의무 확대의 건,순수 이사 충실의무 표현,
loop_02_2,KOSPI,55,000720,현대건설,20260224003471,INFO,variant_independent_director_title,2-5,독립이사 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,55,000720,현대건설,20260224003471,INFO,variant_independent_director_title,3-2,사외이사 정은혜 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,55,000720,현대건설,20260224003471,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 장화진 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,33,000150,두산,20260316001003,INFO,variant_independent_director_title,2-3,독립이사 제도 도입 및 감사위원 분리선임 인원 상향의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,33,000150,두산,20260316001003,INFO,variant_independent_director_title,3,감사위원회 위원이 되는 사외이사 선임의 건 (후보 : 김혜성),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,58,278470,에이피알,20260227003494,INFO,variant_independent_director_title,2-4,독립이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,58,278470,에이피알,20260227003494,INFO,variant_independent_director_title,3-3,사외이사 노유리 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,58,278470,에이피알,20260227003494,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건(김형이),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,67,443060,HD현대마린솔루션,20260223002367,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,67,443060,HD현대마린솔루션,20260223002367,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 윤현철 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,67,443060,HD현대마린솔루션,20260223002367,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 권정훈 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,2-4,사외이사 명칭 변경 (독립이사로 명칭 변경),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,2-5,독립이사 연임 시 임기 변경 (정관 제38조 제2항),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,3,"이사 선임 (사내이사 1명, 사외이사 2명, 기타비상무이사 1명)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,3-2,사외이사 후보 진웅섭,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,3-3,사외이사 후보 남상일,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,68,323410,카카오뱅크,20260305000006,INFO,variant_independent_director_title,4,감사위원이 되는 사외이사 선임 : 사외이사 후보 김륜희,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,62,047050,포스코인터내셔널,20260224003800,INFO,variant_independent_director_title,2-2,전자 주주총회 도입 및 사외이사 명칭 변경 등 기타 정관의 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,62,047050,포스코인터내셔널,20260224003800,INFO,variant_independent_director_title,3-3,사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,62,047050,포스코인터내셔널,20260224003800,INFO,variant_independent_director_title,3-3-1,사외이사 허태웅 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,62,047050,포스코인터내셔널,20260224003800,INFO,variant_independent_director_title,3-3-2,사외이사 송호근 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,62,047050,포스코인터내셔널,20260224003800,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 이은주 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,61,259960,크래프톤,20260309001693,INFO,variant_independent_director_title,4-1,사외이사 김민영 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,61,259960,크래프톤,20260309001693,INFO,variant_independent_director_title,5,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,61,259960,크래프톤,20260309001693,INFO,variant_independent_director_title,5-1,감사위원회 위원이 되는 사외이사 정보라 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,61,259960,크래프톤,20260309001693,INFO,variant_independent_director_title,5-2,감사위원회 위원이 되는 사외이사 염동훈 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,69,001440,대한전선,20260311003462,INFO,variant_independent_director_title,2-5,"독립이사 명칭 변경 (제20조, 제25조, 제26조 제3항, 제8항, 제9항)",사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,69,001440,대한전선,20260311003462,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 김재철 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,76,003490,대한항공,20260224003344,INFO,variant_independent_director_title,2-3,사외이사 명칭 변경의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,76,003490,대한항공,20260224003344,INFO,variant_independent_director_title,3-3,사외이사 김석동 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,76,003490,대한항공,20260224003344,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 조현욱 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,2-2,사외이사 황철성 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,2-3,사외이사 윤영목 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,3,사외이사인 감사위원회 위원 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,4,감사위원회 위원이 되는 사외이사 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,4-1,감사위원회 위원이 되는 사외이사 김재익 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,81,000990,DB하이텍,20260316001312,INFO,variant_independent_director_title,4-2,감사위원회 위원이 되는 사외이사 이상목 선임의 건,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,86,353200,대덕전자,20260305001617,INFO,variant_independent_director_title,3-3,사외이사 선임의 건 (후보자: 윤상원),사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,3-1,사외이사 명칭 변경,사외이사/독립이사 관련 표현,
loop_02_2,KOSPI,74,000880,한화,20260320000505,INFO,variant_independent_director_title,4-2,사외이사 선임의 건 (후보: 변혜령),사외이사/독립이사 관련 표현,
